text,vulgar,hate,religious,threat,troll,Insult
এক কথায় অসাধারন হয়েছেসত্যি নাটকটা খুব ভালো লাগছেআর কারকার ভালো লাগছে লাইক দিন,0,0,0,0,0,0
দূর হ মেথরের বাচ্ছা,0,0,0,0,0,1
মাগি ডা অনেক সেক্সি হয়ে গেছে,1,0,0,0,0,0
"এই খাংকি লগে আরিপ্পা বাইঞ্চুদের সেক্স ভিডিও আছে
নডির পুতের নুনু যে বড় মাগী চিল্লানি দেখে বুঝতে পারছিলাম",0,0,0,0,0,0
বাংলাদেশ টা ওদের মত কিছু লোকের জন্য দেশটাকে ডুবিয়ে গেছে,0,0,0,0,0,1
তাইর নিচ দিয়ে সব দেখা যায় আবার মাথায় লাগায় গুমটা চুটটি একটা,1,0,0,0,0,1
অনেক দিন পরে একটা ভাল নাটক দেকলাম,0,0,0,0,0,0
মিজানুর রহমান আরিয়ান ভাই কে অসংখ্যা ধন্যবাদ আমাদের কে এই রকম একটি সুন্দর নাটক উপহার দেওয়ার জন্য,0,0,0,0,0,0
"রানু দি তোমাকে প্রনাম, রানু দি মধ্যে পাকিস্তানের প্রধানমন্ত্রীর কিছু গুনগুন আছে, যেটাকে বাঙালীরা অহংকারী বলে ",0,1,0,0,0,0
মালুগো চুদা মুদির জারজ সন্তান তোর দিদিরে কিন্তু চুইদ্দা মাইরা পালামু খানকির পোলা,1,0,1,1,0,1
এই ধরনের অভিনয়ের জন্য হাচানই পারফেক্ট,0,0,0,0,0,0
"যারা পতিতা,যারা বেশ্যা সব পাওয়ার পরেও যারা বা যে নারী অন্য পরকিয়ায় জড়ায় এটি মনে করবো যে এটা তার বংশগত সভাব। ",1,0,0,0,0,1
" বাইঞ্চুদ, আর্জেন্টিনারে কুফা লাগাইতো দিলি সাথে আবার আর্জেন্টিনার পুটকি ডাও মাইরা দিলি। এমনিতেই আধামরা অবস্থা, তার উপ্রে তর লগে জার্সি পড়া ছবি, 
বিদায় আর্জেন্টিনা।",1,0,0,0,0,1
ভারতে চুদে তাদর সিনামার মত ভূয়া,1,0,0,0,0,0
জুতা পিঠা করা দরকার তুঁকে,0,0,0,1,0,1
মাগি কোথাকার জুতা পেটা করলে ও মন ভরে না,1,0,0,0,0,1
আচ্ছা সবাই বিবেক থেকে উত্তর দিন। ভারতের সাথে কি পাকিস্তান জীবনে ও পারবে। এটা কি সম্ভব?? তাছাড়া ভারতের মুসলিম জনগোষ্ঠী ভারতের সাথে আছে এবং তারা নিজের দেশের জন্য সব করতে পারে। আর বাংলাদেশের কিছু জনগোষ্ঠী নিজের দেশকে না করে অন্য দেশের হয়ে দালালী করে।,0,1,0,0,0,0
আমি শহীদ আলম সাহেবকে রাজাকার বলবে তার লুঙ্গি আমরা ছিড়ে ফেলবো ।,0,0,0,1,0,0
মালাউনেরা তো চোর একাতুরের পর বাংলাদেশর সব মুলবান সম্পদ চুরি করেছে রাতারাতি ।,0,0,1,0,0,0
এবারের ঈদের সবচেয়ে ভালো নাটক এখন পর্যন্ত যতগুলা নাটক দেখলাম এক কথায় অসাধারন উপভোগ করার মত বেশ ব্যাতিক্রম নাটক পুরাটা সময় দেখার মত একটা অসাম নাটক পরিচালক কে অসংখ্য ধন্যবাদ এমন সুন্দর নাটক বানানোর জন্য আগামীতে আরো সুন্দর নাটকের অপেক্ষায় রইলাম আমরা দর্শকরা ভালো থাকবেন,0,0,0,0,0,0
গাজিপোরের মেয়েরা কি সুন্দর হয় না,0,0,0,0,0,0
আফরান নিশো ভাই খুব ভালো লাগছে,0,0,0,0,0,0
অপূর্ব ভাইয়ার সব নাটক গুলি অসাধারণ হয়,0,0,0,0,0,0
এক কথায় অসাধারণ ছিল শেষ মুমেমেন্ট এ সত্যি কান্না পাচ্ছিল,0,0,0,0,0,0
আমাদের টাঙ্গাইলে র গর্ব নিশো ভাই,0,0,0,0,0,0
ভাই আপনি একটি শিক্ষিত মানুষের সঙ্গে আলোচনা করবেন ধর্ম নিয়ে দিবাকর মূর্খ কিছুই জানেনা কোরআন সত্য ইসলাম সত্যধর্ম আমিন,0,0,1,0,0,0
জুতা মেরে গরু দান।,0,0,0,0,0,1
দুধ বড় হচ্ছে না? আমার সাথে যোগাযোগ করুন,1,0,0,0,0,0
স্ত্রীকে হাত চেপে চুঁদে দেওয়ায় মাতাল স্বামী,1,0,0,0,0,0
